,Trip,Headsign
1142,61533243,Copley via South Bay Center
1143,61533245,Copley via South Bay Center
1144,61533246,Copley via South Bay Center
1145,61533248,Copley via South Bay Center
1146,61533249,Copley via South Bay Center
1147,61533251,Copley via South Bay Center
1148,61533254,Copley via South Bay Center
1149,61533257,Copley via South Bay Center
1150,61533259,Copley via South Bay Center
1151,61533721,Copley via South Bay Center
1152,61348497,Copley via South Bay Center
1153,61348498,Copley via South Bay Center
1154,61348500,Copley via South Bay Center
1155,61348502,Copley via South Bay Center
1156,61348504,Copley via South Bay Center
1157,61348506,Copley via South Bay Center
1158,61348507,Copley via South Bay Center
1159,61348511,Copley via South Bay Center
1160,61348512,Copley via South Bay Center
1161,61348514,Copley via South Bay Center
1162,61348515,Copley via South Bay Center
1163,61348517,Copley via South Bay Center
1164,61348518,Copley via South Bay Center
1165,61348520,Copley via South Bay Center
1166,61348522,Copley via South Bay Center
1167,61348523,Copley via South Bay Center
1168,61348524,Copley via South Bay Center
1169,61348528,Copley via South Bay Center
1170,61348530,Copley via South Bay Center
1171,61348532,Copley via South Bay Center
1172,61348534,Copley via South Bay Center
1173,61348536,Copley via South Bay Center
1174,61348539,Copley via South Bay Center
1175,61348540,Copley via South Bay Center
1176,61348541,Copley via South Bay Center
1177,61348544,Copley via South Bay Center
1178,61348546,Copley via South Bay Center
1179,61348550,Copley via South Bay Center
1180,61348551,Copley via South Bay Center
1181,61348964,Copley via South Bay Center
1182,61348967,Copley via South Bay Center
1183,61348968,Copley via South Bay Center
1184,61579887,Copley via South Bay Center
1185,61579888,Copley via South Bay Center
1186,61579893,Copley via South Bay Center
1187,61579894,Copley via South Bay Center
1188,61579896,Copley via South Bay Center
1189,61579898,Copley via South Bay Center
1190,61579900,Copley via South Bay Center
1191,61579903,Copley via South Bay Center
1192,61579905,Copley via South Bay Center
1193,61579908,Copley via South Bay Center
1194,61579911,Copley via South Bay Center
1195,61579913,Copley via South Bay Center
1196,61579914,Copley via South Bay Center
1197,61579915,Copley via South Bay Center
1198,61579918,Copley via South Bay Center
1199,61579919,Copley via South Bay Center
1200,61579921,Copley via South Bay Center
1201,61579922,Copley via South Bay Center
1202,61579924,Copley via South Bay Center
1203,61579925,Copley via South Bay Center
1204,61579927,Copley via South Bay Center
1205,61579930,Copley via South Bay Center
1206,61579933,Copley via South Bay Center
1207,61579935,Copley via South Bay Center
1208,61580397,Copley via South Bay Center
1209,61391459,Townsend & Humboldt
1210,61391446,Copley via South Bay Center
1211,61391451,Copley via South Bay Center
1212,61391466,Copley via South Bay Center
1213,61391473,Copley via South Bay Center
1214,61391486,Copley via South Bay Center
1215,61391502,Copley via South Bay Center
1216,61391515,Copley via South Bay Center
1217,61391523,Copley via South Bay Center
1218,61391531,Copley via South Bay Center
1219,61391533,Copley via South Bay Center
1220,61391541,Copley via South Bay Center
1221,61391550,Copley via South Bay Center
1222,61391560,Copley via South Bay Center
1223,61391565,Copley via South Bay Center
1224,61391576,Copley via South Bay Center
1225,61391580,Copley via South Bay Center
1226,61391592,Copley via South Bay Center
1227,61391596,Copley via South Bay Center
1228,61391604,Copley via South Bay Center
1229,61391610,Copley via South Bay Center
1230,61391615,Copley via South Bay Center
1231,61391618,Copley via South Bay Center
1232,61391619,Copley via South Bay Center
1233,61391626,Copley via South Bay Center
1234,61391628,Copley via South Bay Center
1235,61393820,Copley via South Bay Center
1236,61393821,Copley via South Bay Center
1237,61393823,Copley via South Bay Center
1238,61393825,Copley via South Bay Center
1239,61393898,Copley via South Bay Center
1240,61394017,Copley via South Bay Center
1241,61394058,Copley via South Bay Center
1242,61394060,Copley via South Bay Center
1243,61394063,Copley via South Bay Center
1244,61394064,Copley via South Bay Center
1245,61394126,Copley via South Bay Center
1246,61394129,Copley via South Bay Center
1247,61394131,Copley via South Bay Center
1248,61394165,Copley via South Bay Center
1249,61952878,Elm St
1250,61952880,Elm St
1251,61952881,Elm St
1252,61952912,Elm St
1253,61952913,Elm St
1254,61952914,Elm St
1255,61952915,Elm St
1256,61953088,Elm St
1257,61953110,Elm St
1258,61953113,Elm St
1259,61953132,Elm St
1260,61953136,Elm St
1261,61953138,Elm St
1262,61953140,Elm St
1263,61953145,Elm St
1264,61953146,Elm St
1265,61953148,Elm St
1266,61953162,Elm St
1267,61953163,Elm St
1268,61953165,Elm St
1269,61953166,Elm St
1270,61953167,Elm St
1271,61953376,Elm St
1272,61953378,Elm St
1273,61953379,Elm St
1274,61953380,Elm St
1275,61953381,Elm St
1276,61953382,Elm St
1277,61953383,Elm St
1278,61953385,Elm St
1279,61953388,Elm St
1280,61953925,Elm St
1281,61954025,Elm St
1282,61955002,Elm St
1283,61955006,Elm St
1284,61955043,Elm St
1285,61955048,Elm St
1286,61955051,Elm St
1287,61955055,Elm St
1288,61955058,Elm St
1289,61955061,Elm St
1290,61955065,Elm St
1291,61961231,Roosevelt Circle via Fellsway
1292,61961261,Roosevelt Circle via Fellsway
1293,61961232,Elm St
1294,61961234,Elm St
1295,61961235,Elm St
1296,61961239,Elm St
1297,61961244,Elm St
1298,61961245,Elm St
1299,61961247,Elm St
1300,61961278,Elm St
1301,61961449,Elm St
1302,61961452,Elm St
1303,61961453,Elm St
1304,61961454,Elm St
1305,61961455,Elm St
1306,61961457,Elm St
1307,61961460,Elm St
1308,61873725,Roosevelt Circle via Fellsway
1309,61873726,Roosevelt Circle via Fellsway
1310,61873727,Roosevelt Circle via Fellsway
1311,61873731,Roosevelt Circle via Fellsway
1312,61873567,Elm St
1313,61873568,Elm St
1314,61873569,Elm St
1315,61873571,Elm St
1316,61873573,Elm St
1317,61873576,Elm St
1318,61873578,Elm St
1319,61873580,Elm St
1320,61873582,Elm St
1321,61873584,Elm St
1322,61873585,Elm St
1323,61873586,Elm St
1324,61873590,Elm St
1325,61873593,Elm St
1326,61873595,Elm St
1327,61873597,Elm St
1328,61873599,Elm St
1329,61873600,Elm St
1330,61873603,Elm St
1331,61873605,Elm St
1332,61873606,Elm St
1333,61873609,Elm St
1334,61873611,Elm St
1335,61873612,Elm St
1336,61873615,Elm St
1337,61873617,Elm St
1338,61873619,Elm St
1339,61873621,Elm St
1340,61873622,Elm St
1341,61873647,Elm St
1342,61876560,Roosevelt Circle via Fellsway
1343,61876591,Roosevelt Circle via Fellsway
1344,61876562,Elm St
1345,61876564,Elm St
1346,61876565,Elm St
1347,61876569,Elm St
1348,61876574,Elm St
1349,61876575,Elm St
1350,61876577,Elm St
1351,61876608,Elm St
1352,61876779,Elm St
1353,61876782,Elm St
1354,61876783,Elm St
1355,61876784,Elm St
1356,61876785,Elm St
1357,61876787,Elm St
1358,61876790,Elm St
1359,61868972,Elm St
1360,61868974,Elm St
1361,61868975,Elm St
1362,61869006,Elm St
1363,61869007,Elm St
1364,61869008,Elm St
1365,61869009,Elm St
1366,61869186,Elm St
1367,61869213,Elm St
1368,61869217,Elm St
1369,61869240,Elm St
1370,61869244,Elm St
1371,61869246,Elm St
1372,61869248,Elm St
1373,61869253,Elm St
1374,61869254,Elm St
1375,61869256,Elm St
1376,61869270,Elm St
1377,61869271,Elm St
1378,61869273,Elm St
1379,61869274,Elm St
1380,61869276,Elm St
1381,61869490,Elm St
1382,61869492,Elm St
1383,61869493,Elm St
1384,61869494,Elm St
1385,61869495,Elm St
1386,61869496,Elm St
1387,61869497,Elm St
1388,61869499,Elm St
1389,61869502,Elm St
1390,61870112,Elm St
1391,61870221,Elm St
1392,61871197,Elm St
1393,61871201,Elm St
1394,61871238,Elm St
1395,61871243,Elm St
1396,61871246,Elm St
1397,61871250,Elm St
1398,61871253,Elm St
1399,61871256,Elm St
1400,61871260,Elm St
1401,61952879,Wellington
1402,61952882,Wellington
1403,61952893,Wellington
1404,61952894,Wellington
1405,61952895,Wellington
1406,61952896,Wellington
1407,61953189,Wellington
1408,61953190,Wellington
1409,61953191,Wellington
1410,61953192,Wellington
1411,61953193,Wellington
1412,61953194,Wellington
1413,61953195,Wellington
1414,61953196,Wellington
1415,61953197,Wellington
1416,61953198,Wellington
1417,61953199,Wellington
1418,61953200,Wellington
1419,61953201,Wellington
1420,61953202,Wellington
1421,61953264,Wellington
1422,61953265,Wellington
1423,61953266,Wellington
1424,61953267,Wellington
1425,61953268,Wellington
1426,61953269,Wellington
1427,61953270,Wellington
1428,61953271,Wellington
1429,61953272,Wellington
1430,61953922,Wellington
1431,61954024,Wellington
1432,61954192,Wellington
1433,61954193,Wellington
1434,61954194,Wellington
1435,61954195,Wellington
1436,61954196,Wellington
1437,61954197,Wellington
1438,61954198,Wellington
1439,61954199,Wellington
1440,61954200,Wellington
1441,61954201,Wellington
1442,61954202,Wellington
1443,61961229,Wellington
1444,61961260,Wellington
1445,61961230,Wellington
1446,61961248,Wellington
1447,61961252,Wellington
1448,61961269,Wellington
1449,61961272,Wellington
1450,61961273,Wellington
1451,61961274,Wellington
1452,61961310,Wellington
1453,61961435,Wellington
1454,61961436,Wellington
1455,61961437,Wellington
1456,61961440,Wellington
1457,61961441,Wellington
1458,61961444,Wellington
1459,61961445,Wellington
1460,61961458,Wellington
1461,61873724,Wellington
1462,61873728,Wellington
1463,61873729,Wellington
1464,61873730,Wellington
1465,61873565,Wellington
1466,61873566,Wellington
1467,61873570,Wellington
1468,61873572,Wellington
1469,61873574,Wellington
1470,61873575,Wellington
1471,61873577,Wellington
1472,61873579,Wellington
1473,61873581,Wellington
1474,61873583,Wellington
1475,61873587,Wellington
1476,61873588,Wellington
1477,61873589,Wellington
1478,61873591,Wellington
1479,61873592,Wellington
1480,61873594,Wellington
1481,61873596,Wellington
1482,61873598,Wellington
1483,61873601,Wellington
1484,61873602,Wellington
1485,61873604,Wellington
1486,61873607,Wellington
1487,61873608,Wellington
1488,61873610,Wellington
1489,61873613,Wellington
1490,61873614,Wellington
1491,61873616,Wellington
1492,61873618,Wellington
1493,61873620,Wellington
1494,61873623,Wellington
1495,61873648,Wellington
1496,61876558,Wellington
1497,61876590,Wellington
1498,61876559,Wellington
1499,61876578,Wellington
1500,61876582,Wellington
1501,61876599,Wellington
1502,61876602,Wellington
1503,61876603,Wellington
1504,61876604,Wellington
1505,61876640,Wellington
1506,61876764,Wellington
1507,61876765,Wellington
1508,61876767,Wellington
1509,61876770,Wellington
1510,61876771,Wellington
1511,61876774,Wellington
1512,61876775,Wellington
1513,61876788,Wellington
1514,61868973,Wellington
1515,61868976,Wellington
1516,61868987,Wellington
1517,61868988,Wellington
1518,61868989,Wellington
1519,61868990,Wellington
1520,61869298,Wellington
1521,61869299,Wellington
1522,61869300,Wellington
1523,61869301,Wellington
1524,61869302,Wellington
1525,61869303,Wellington
1526,61869304,Wellington
1527,61869305,Wellington
1528,61869306,Wellington
1529,61869307,Wellington
1530,61869308,Wellington
1531,61869309,Wellington
1532,61869310,Wellington
1533,61869311,Wellington
1534,61869376,Wellington
1535,61869377,Wellington
1536,61869378,Wellington
1537,61869379,Wellington
1538,61869380,Wellington
1539,61869381,Wellington
1540,61869382,Wellington
1541,61869383,Wellington
1542,61869384,Wellington
1543,61870108,Wellington
1544,61870220,Wellington
1545,61870388,Wellington
1546,61870389,Wellington
1547,61870390,Wellington
1548,61870391,Wellington
1549,61870392,Wellington
1550,61870393,Wellington
1551,61870394,Wellington
1552,61870395,Wellington
1553,61870396,Wellington
1554,61870397,Wellington
1555,61870398,Wellington
1556,61952859,Malden
1557,61952904,Malden
1558,61953100,Malden
1559,61953121,Malden
1560,61953122,Malden
1561,61953126,Malden
1562,61953141,Malden
1563,61953144,Malden
1564,61953153,Malden
1565,61953159,Malden
1566,61953160,Malden
1567,61953168,Malden
1568,61953353,Malden
1569,61953354,Malden
1570,61953359,Malden
1571,61953367,Malden
1572,61953912,Malden
1573,61953924,Malden
1574,61953988,Malden
1575,61953989,Malden
1576,61953990,Malden
1577,61953992,Malden
1578,61953993,Malden
1579,61953994,Malden
1580,61953995,Malden
1581,61953996,Malden
1582,61953997,Malden
1583,61953998,Malden
1584,61954722,Malden
1585,61954729,Malden
1586,61954746,Malden
1587,61954769,Malden
1588,61954807,Malden
1589,61954823,Malden
1590,61954835,Malden
1591,61954850,Malden
1592,61954887,Malden
1593,61954894,Malden
1594,61954897,Malden
1595,61954907,Malden
1596,61954915,Malden
1597,61954920,Malden
1598,61954924,Malden
1599,61954939,Malden
1600,61954950,Malden
1601,61954961,Malden
1602,61954973,Malden
1603,61954983,Malden
1604,61961218,Malden
1605,61961221,Malden
1606,61961225,Malden
1607,61961226,Malden
1608,61961227,Malden
1609,61961268,Malden
1610,61961340,Malden
1611,61961342,Malden
1612,61961361,Malden
1613,61961362,Malden
1614,61961363,Malden
1615,61961364,Malden
1616,61961365,Malden
1617,61961366,Malden
1618,61961367,Malden
1619,61961368,Malden
1620,61961369,Malden
1621,61961370,Malden
1622,61961371,Malden
1623,61873858,Malden
1624,61873860,Malden
1625,61873864,Malden
1626,61873865,Malden
1627,61873868,Malden
1628,61873870,Malden
1629,61873871,Malden
1630,61873872,Malden
1631,61873873,Malden
1632,61873874,Malden
1633,61873879,Malden
1634,61873883,Malden
1635,61873884,Malden
1636,61874062,Malden
1637,61874063,Malden
1638,61874064,Malden
1639,61874066,Malden
1640,61874074,Malden
1641,61874078,Malden
1642,61874079,Malden
1643,61874080,Malden
1644,61874081,Malden
1645,61874082,Malden
1646,61874084,Malden
1647,61874085,Malden
1648,61876548,Malden
1649,61876551,Malden
1650,61876555,Malden
1651,61876556,Malden
1652,61876557,Malden
1653,61876598,Malden
1654,61876670,Malden
1655,61876672,Malden
1656,61876691,Malden
1657,61876692,Malden
1658,61876693,Malden
1659,61876694,Malden
1660,61876695,Malden
1661,61876696,Malden
1662,61876697,Malden
1663,61876698,Malden
1664,61876699,Malden
1665,61876700,Malden
1666,61876701,Malden
1667,61869190,Winthrop St & Brooks St
1668,61869205,Winthrop St & Brooks St
1669,61869275,Winthrop St & Brooks St
1670,61868953,Malden
1671,61868998,Malden
1672,61869200,Malden
1673,61869229,Malden
1674,61869230,Malden
1675,61869234,Malden
1676,61869249,Malden
1677,61869252,Malden
1678,61869261,Malden
1679,61869267,Malden
1680,61869268,Malden
1681,61869277,Malden
1682,61869467,Malden
1683,61869468,Malden
1684,61869473,Malden
1685,61869481,Malden
1686,61870105,Malden
1687,61870110,Malden
1688,61870183,Malden
1689,61870184,Malden
1690,61870185,Malden
1691,61870187,Malden
1692,61870188,Malden
1693,61870189,Malden
1694,61870190,Malden
1695,61870191,Malden
1696,61870193,Malden
1697,61870194,Malden
1698,61870917,Malden
1699,61870924,Malden
1700,61870941,Malden
1701,61870964,Malden
1702,61871002,Malden
1703,61871018,Malden
1704,61871030,Malden
1705,61871045,Malden
1706,61871082,Malden
1707,61871089,Malden
1708,61871092,Malden
1709,61871102,Malden
1710,61871110,Malden
1711,61871115,Malden
1712,61871119,Malden
1713,61871134,Malden
1714,61871145,Malden
1715,61871156,Malden
1716,61871168,Malden
1717,61871178,Malden
1718,61952877,Sullivan
1719,61952900,Sullivan
1720,61953208,Sullivan
1721,61953213,Sullivan
1722,61953216,Sullivan
1723,61953217,Sullivan
1724,61953218,Sullivan
1725,61953219,Sullivan
1726,61953221,Sullivan
1727,61953222,Sullivan
1728,61953224,Sullivan
1729,61953226,Sullivan
1730,61953229,Sullivan
1731,61953290,Sullivan
1732,61953293,Sullivan
1733,61953295,Sullivan
1734,61953297,Sullivan
1735,61953298,Sullivan
1736,61953909,Sullivan
1737,61953923,Sullivan
1738,61954026,Sullivan
1739,61954027,Sullivan
1740,61954028,Sullivan
1741,61954029,Sullivan
1742,61954031,Sullivan
1743,61954032,Sullivan
1744,61954033,Sullivan
1745,61954034,Sullivan
1746,61954035,Sullivan
1747,61954036,Sullivan
1748,61954503,Sullivan
1749,61954505,Sullivan
1750,61954510,Sullivan
1751,61954512,Sullivan
1752,61954520,Sullivan
1753,61954535,Sullivan
1754,61954540,Sullivan
1755,61954546,Sullivan
1756,61954555,Sullivan
1757,61954557,Sullivan
1758,61954561,Sullivan
1759,61954566,Sullivan
1760,61954568,Sullivan
1761,61954571,Sullivan
1762,61954574,Sullivan
1763,61954576,Sullivan
1764,61954584,Sullivan
1765,61954591,Sullivan
1766,61954595,Sullivan
1767,61954598,Sullivan
1768,61961214,Sullivan
1769,61961215,Sullivan
1770,61961219,Sullivan
1771,61961220,Sullivan
1772,61961222,Sullivan
1773,61961223,Sullivan
1774,61961265,Sullivan
1775,61961334,Sullivan
1776,61961339,Sullivan
1777,61961345,Sullivan
1778,61961346,Sullivan
1779,61961347,Sullivan
1780,61961348,Sullivan
1781,61961349,Sullivan
1782,61961350,Sullivan
